unique_id,ds,Best-Fit,Equal-All,Equal-Best3,InverseMSE,InverseMSE-Best3
store_76,2015-08-09,0.0,36141.84024777464,32878.06744836983,9110.663151792503,4773.714084101775
store_76,2015-08-16,0.0,37713.52983393446,32887.86986696666,9478.407164809334,4775.108760249804
store_76,2015-08-23,0.0,35941.70682123521,32897.476221559,9062.841379265827,4776.47554065069
store_76,2015-08-30,0.0,38428.94431893094,32906.890433739616,9645.065077082292,4777.814983263866
store_76,2015-09-06,0.0,36628.95825980221,32916.11634666317,9222.890524185581,4779.127634888682
store_77,2015-07-19,0.0,22608.141860543004,20615.9137051347,9849.188802174733,5592.598218110226
store_77,2015-07-26,0.0,23665.139530323035,20622.490965155786,10387.426115551549,5594.382267687121
store_77,2015-08-02,0.0,23072.85148581735,20629.068225176878,10084.285581397808,5596.1663172640165
store_77,2015-08-09,0.0,22171.706298454526,20635.645485197965,9623.582560768446,5597.9503668409125
store_77,2015-08-16,0.0,22643.703968234557,20642.222745219056,9863.383989724505,5599.734416417808
store_77,2015-08-23,0.0,22360.13020944316,20648.800005240148,9717.733063930533,5601.518465994703
store_77,2015-08-30,0.0,22953.69930779462,20655.37726526124,10019.553769478061,5603.302515571599
store_77,2015-09-06,0.0,22497.411263288934,20661.954525282326,9785.793201617009,5605.086565148495
store_78,2015-07-19,0.0,21595.53748540009,20435.638356518786,4789.9037205085815,2871.8866557314323
store_78,2015-07-26,0.0,22440.65853229213,20435.638356518786,4936.688409178735,2871.8866557314323
store_78,2015-08-02,0.0,22304.493864898453,20435.638356518786,4913.150684212214,2871.8866557314323
store_78,2015-08-09,0.0,21567.900626076207,20435.638356518786,4785.396173030096,2871.8866557314323
store_78,2015-08-16,0.0,22496.164530111106,20435.638356518786,4946.612022675144,2871.8866557314323
store_78,2015-08-23,0.0,21771.571291288856,20435.638356518786,4820.940359468783,2871.8866557314323
store_78,2015-08-30,0.0,22923.120909609468,20435.638356518786,5020.912058948467,2871.8866557314323
store_78,2015-09-06,0.0,21713.95624221579,20435.638356518786,4811.1330108162665,2871.8866557314323
store_79,2015-07-19,0.0,26975.15763589446,24528.25076874101,5014.722218102993,2559.2914582349995
store_79,2015-07-26,0.0,28417.93257884696,24540.94192061747,5334.307937765583,2560.6327642894885
store_79,2015-08-02,0.0,27838.99323608518,24553.633072493925,5205.461300568819,2561.974070343977
store_79,2015-08-09,0.0,26604.76817903769,24566.324224370386,4931.267064381533,2563.315376398466
store_79,2015-08-16,0.0,27561.828836275905,24579.01537624684,5143.117480672034,2564.6566824529546
store_79,2015-08-23,0.0,26392.460922085556,24591.706528123297,4883.309076170314,2565.997988507443
store_79,2015-08-30,0.0,27774.521579323777,24604.397679999754,5189.427882911394,2567.339294561932
store_79,2015-09-06,0.0,26801.01080799057,24617.08883187621,4973.062155151773,2568.6806006164206
store_8,2015-07-19,0.0,33543.71185973712,30019.35057348331,8902.33166618171,4697.435071611937
store_8,2015-07-26,0.0,35724.41633083854,30019.35057348331,9587.233194445913,4697.435071611937
store_8,2015-08-02,0.0,35622.26365908281,30019.35057348331,9554.43485378273,4697.435071611937
store_8,2015-08-09,0.0,33432.253844469946,30019.35057348331,8865.242046012303,4697.435071611937
store_8,2015-08-16,0.0,35899.52974414279,30019.35057348331,9640.23781314186,4697.435071611937
store_8,2015-08-23,0.0,34166.9485009585,30019.35057348331,9094.854453450625,4697.435071611937
store_8,2015-08-30,0.0,36051.081543488486,30019.35057348331,9686.517876089469,4697.435071611937
store_8,2015-09-06,0.0,33580.92887173276,30019.35057348331,8909.251886656552,4697.435071611937
store_80,2015-07-19,0.0,31827.188299949084,27002.313412349387,11826.493072812413,5950.330662635284
store_80,2015-07-26,0.0,33504.45656603414,30911.646745682723,12567.799961889206,6815.39613702495
store_80,2015-08-02,0.0,32849.43911783349,29378.980079016055,12277.86750726033,6476.2444443882105
store_80,2015-08-09,0.0,31595.56452677569,26448.980079016055,11723.145433078947,5827.887902788179
store_80,2015-08-16,0.0,32486.547078575037,28523.646745682723,12116.78961556772,6286.974491516119
store_80,2015-08-23,0.0,31816.67248751724,26956.313412349387,11820.287952820174,5940.15168621426
store_80,2015-08-30,0.0,33904.36932503087,31823.313412349387,12743.0692161752,7017.131647977861
store_80,2015-09-06,0.0,32683.78044825879,28970.980079016055,12203.064694798144,6385.961349175646
store_81,2015-07-19,0.0,23222.597108042206,21355.360173218072,5385.055710901985,2976.402037584522
store_81,2015-07-26,0.0,25628.896998990953,21355.360173218072,5997.892808324424,2976.402037584522
store_81,2015-08-02,0.0,24753.911175653982,21355.360173218072,5775.108538533223,2976.402037584522
store_81,2015-08-09,0.0,23270.782495174157,21355.360173218072,5397.452913427099,2976.402037584522
store_81,2015-08-16,0.0,24430.510957551473,21355.360173218072,5692.834655792451,2976.402037584522
store_81,2015-08-23,0.0,23540.953705643078,21355.360173218072,5466.339585380597,2976.402037584522
store_81,2015-08-30,0.0,24560.96788230611,21355.360173218072,5726.141298265565,2976.402037584522
store_81,2015-09-06,0.0,23247.98205896914,21355.360173218072,5391.814727465307,2976.402037584522
store_82,2015-07-19,0.0,19031.399644089663,17606.700950713028,4446.770583135796,2440.4161878594223
store_82,2015-07-26,0.0,19645.927452159453,17606.700950713028,4591.632902100611,2440.4161878594223
store_82,2015-08-02,0.0,19508.169545943532,17606.700950713028,4559.296116116833,2440.4161878594223
store_82,2015-08-09,0.0,18833.98306829904,17606.700950713028,4400.604860121286,2440.4161878594223
store_82,2015-08-16,0.0,19717.22516208312,17606.700950713028,4608.76218789892,2440.4161878594223
store_82,2015-08-23,0.0,19173.038684438627,17606.700950713028,4480.692121706492,2440.4161878594223
store_82,2015-08-30,0.0,20013.42363536556,17606.700950713028,4678.754551746835,2440.4161878594223
store_82,2015-09-06,0.0,19103.380014863927,17606.700950713028,4464.507708537059,2440.4161878594223
store_83,2015-07-19,0.0,28162.51480364204,25504.86787516476,3628.1878185668547,1923.7677807289251
store_83,2015-07-26,0.0,30701.23004041174,25494.2034276274,3977.9567326191436,1922.97664761868
store_83,2015-08-02,0.0,30323.802420038584,25483.53898009003,3925.364579593964,1922.1855145084348
store_83,2015-08-09,0.0,28075.66051395114,25472.874532552665,3614.6566095218327,1921.3943813981896
store_83,2015-08-16,0.0,29688.518607863698,25462.2100850153,3836.678397932174,1920.6032482879446
store_83,2015-08-23,0.0,27953.948130347686,25451.545637477935,3596.8315475457084,1919.8121151776995
store_83,2015-08-30,0.0,30108.234795688815,25440.88118994057,3893.5581046928155,1919.020982067454
store_83,2015-09-06,0.0,28021.80717531566,25430.2167424032,3605.163010137839,1918.229848957209
store_84,2015-07-19,0.0,35467.15105207804,33388.60945230425,8956.24998875596,5015.8477858795395
store_84,2015-07-26,0.0,37526.387508790605,33416.084848755694,9535.741796054343,5019.964859359439
store_84,2015-08-02,0.0,37121.76682264602,33443.56024520713,9421.172355751523,5024.081932839338
store_84,2015-08-09,0.0,35548.57470793001,33471.03564165858,8977.419810828893,5028.199006319237
store_84,2015-08-16,0.0,37786.95402178543,33498.511038110024,9607.375629520093,5032.316079799137
store_84,2015-08-23,0.0,35696.76190706942,33525.98643456146,9017.98571838486,5036.433153279035
store_84,2015-08-30,0.0,37827.28407806769,33553.46183101291,9617.558499913717,5040.5502267589345
store_84,2015-09-06,0.0,35793.806249065965,33580.937227464354,9044.144834809544,5044.667300238833
store_85,2015-07-19,0.0,34972.10687483354,32224.826982754093,9913.836678956928,5690.603935545427
store_85,2015-07-26,0.0,37486.28789991533,32224.826982754093,10778.675992640861,5690.603935545427
store_85,2015-08-02,0.0,36982.46892499712,32224.826982754093,10604.68419030701,5690.603935545427
store_85,2015-08-09,0.0,35254.36423579319,32224.826982754093,10009.27883764312,5690.603935545427
store_85,2015-08-16,0.0,37689.973832303556,32224.826982754093,10847.072940979151,5690.603935545427
store_85,2015-08-23,0.0,35602.2977145282,32224.826982754093,10127.898871141317,5690.603935545427
store_85,2015-08-30,0.0,37672.478739609985,32224.826982754093,10839.908159804741,5690.603935545427
store_85,2015-09-06,0.0,35371.65976469177,32224.826982754093,10047.367810259506,5690.603935545427
store_86,2015-07-19,0.0,37558.16577083577,31457.8174601944,9793.29516531739,4732.923567240044
store_86,2015-07-26,0.0,40244.31494848451,37705.01286961909,10643.012967600245,5675.254265905263
store_86,2015-08-02,0.0,39807.3212689904,36664.874945710435,10503.40575958803,5518.339764093915
store_86,2015-08-09,0.0,38580.61330378201,33782.07035513512,10113.638975283106,5083.471394007274
store_86,2015-08-16,0.0,41049.333910002184,39521.93243122647,10894.481438362362,5949.274272933892
store_86,2015-08-23,0.0,39633.05451622236,36196.79450731783,10444.663684856929,5447.682895755841
store_86,2015-08-30,0.0,40519.632265299675,38244.98991674251,10724.327184940214,5756.622697412401
store_86,2015-09-06,0.0,37933.49572866271,32190.185326167197,9903.93114448453,4843.279470142748
store_87,2015-07-19,0.0,23366.186800852505,21565.906606569333,3073.0597143526675,1705.5372523314495
store_87,2015-07-26,0.0,25512.84219888958,21565.906606569333,3371.887390099272,1705.5372523314495
store_87,2015-08-02,0.0,24879.211882640942,21565.906606569333,3283.6657657799938,1705.5372523314495
store_87,2015-08-09,0.0,23242.152994963737,21565.906606569333,3055.7547835497726,1705.5372523314495
store_87,2015-08-16,0.0,25179.094107286528,21565.906606569333,3325.3877016919837,1705.5372523314495
store_87,2015-08-23,0.0,23709.320933895033,21565.906606569333,3120.764908259273,1705.5372523314495
store_87,2015-08-30,0.0,25679.54776050354,21565.906606569333,3395.031599236514,1705.5372523314495
store_87,2015-09-06,0.0,23653.06030139776,21565.906606569333,3112.9074635801494,1705.5372523314495
store_88,2015-07-19,0.0,27171.155764315434,26076.274391545176,2612.2377202376515,1444.4083793130117
store_88,2015-07-26,0.0,30120.051075111507,26076.274391545176,2922.5203396453107,1444.4083793130117
store_88,2015-08-02,0.0,29684.374957336157,26076.274391545176,2877.3528561739313,1444.4083793130117
store_88,2015-08-09,0.0,27566.555982417944,26076.274391545176,2655.525531346792,1444.4083793130117
store_88,2015-08-16,0.0,29933.022721785444,26076.274391545176,2904.6410872124184,1444.4083793130117
store_88,2015-08-23,0.0,27357.632318295808,26076.274391545176,2634.7592849447265,1444.4083793130117
store_88,2015-08-30,0.0,30466.95620052045,26076.274391545176,2961.890227226485,1444.4083793130117
store_88,2015-09-06,0.0,27250.280082745096,26076.274391545176,2624.660142339175,1444.4083793130117
store_89,2015-07-19,0.0,39467.37419689291,35765.17338053638,10745.986448711808,5373.5065965775975
store_89,2015-07-26,0.0,41295.84472044429,35768.904856609195,11297.538750487003,5374.0581808247925
store_89,2015-08-02,0.0,40652.13206986137,35772.54225970198,11101.670192786774,5374.595859268262
store_89,2015-08-09,0.0,38976.23726156217,35776.08796145678,10593.73948826934,5375.119982482515
store_89,2015-08-16,0.0,40546.73271491157,35779.544273724976,11067.296948910638,5375.630892203848
store_89,2015-08-23,0.0,38758.905110010186,35782.91345007466,10525.524926702616,5376.128921553156
store_89,2015-08-30,0.0,41664.183959752634,35786.19768725997,11402.630001590267,5376.614395253138
store_89,2015-09-06,0.0,39431.713039012866,35789.39912665343,10726.42757237725,5377.08762984002
store_9,2015-07-19,0.0,22808.67554188485,21469.40323640817,4249.701876637328,2404.465118817495
store_9,2015-07-26,0.0,23952.178268166204,21469.40323640817,4495.560100151268,2404.465118817495
store_9,2015-08-02,0.0,23896.395280161843,21469.40323640817,4483.651333082935,2404.465118817495
store_9,2015-08-09,0.0,22889.326577871765,21469.40323640817,4267.27914846995,2404.465118817495
store_9,2015-08-16,0.0,24305.68644701026,21469.40323640817,4571.7835842545455,2404.465118817495
store_9,2015-08-23,0.0,22928.9034590059,21469.40323640817,4275.947317255983,2404.465118817495
store_9,2015-08-30,0.0,24192.120471001537,21469.40323640817,4547.536182593383,2404.465118817495
store_9,2015-09-06,0.0,23000.051768711463,21469.40323640817,4291.401251964431,2404.465118817495
store_90,2015-07-19,0.0,42308.23907678871,34389.422985789446,9107.663773729064,4326.418700013921
store_90,2015-07-26,0.0,44297.58258823909,39026.75631912278,9629.101861468567,4893.507477573872
store_90,2015-08-02,0.0,44266.49752826091,38949.75631912278,9620.722377441092,4884.0913255025425
store_90,2015-08-09,0.0,42567.983896854144,34982.08965245611,9175.092614288666,4398.89453716901
store_90,2015-08-16,0.0,45267.47026544738,41276.422985789446,9882.751669945417,5168.614015796423
store_90,2015-08-23,0.0,42457.242348326334,34714.75631912278,9145.596746396284,4366.202961579369
store_90,2015-08-30,0.0,45105.44300263386,40889.422985789446,9839.807134283516,5121.288680061294
store_90,2015-09-06,0.0,42558.78651408424,34942.75631912278,9171.768623087495,4394.084554725646
store_91,2015-07-19,0.0,36240.92580237011,32680.035523596423,11509.194947801763,6461.4276753370905
store_91,2015-07-26,0.0,37709.24967385042,32680.999875116628,11966.915074373994,6461.615952346077
store_91,2015-08-02,0.0,37872.55960536039,32681.93170003938,12017.02100660256,6461.7978789627505
store_91,2015-08-09,0.0,36447.28463850963,32682.832095453767,11570.941178568766,6461.973669379393
store_91,2015-08-16,0.0,37300.85379904903,32683.7021214452,11836.642815576433,6462.143530563801
store_91,2015-08-23,0.0,36146.69609740565,32684.54280234347,11475.24241259693,6462.307662502955
store_91,2015-08-30,0.0,37689.38338634242,32685.355127928768,11956.183500135376,6462.466258438481
store_91,2015-09-06,0.0,35800.6303614576,32686.140054597006,11365.334663157273,6462.619505094161
store_92,2015-07-19,0.0,24429.798729340677,20937.993790853434,6924.994413635905,3438.7072271066745
store_92,2015-07-26,0.0,25927.225119744166,24431.993790853434,7427.205898828594,4001.9935109029248
store_92,2015-08-02,0.0,25877.36579586194,24315.660457520098,7410.48422261092,3983.23879681736
store_92,2015-08-09,0.0,24255.36361483686,20530.993790853434,6866.492724463503,3373.092597025085
store_92,2015-08-16,0.0,25510.075719526063,23458.660457520098,7287.301989987075,3845.0772784391725
store_92,2015-08-23,0.0,24208.216395643838,20420.993790853434,6850.6809299082215,3355.35891321925
store_92,2015-08-30,0.0,25946.49992890447,24476.993790853434,7433.671780823178,4009.2481997325845
store_92,2015-09-06,0.0,24657.92631930796,21470.327124186766,7001.506522056407,3524.527509039761
store_93,2015-07-19,0.0,31030.72606734147,29532.62545484003,7754.406852932594,4577.709885860251
store_93,2015-07-26,0.0,32252.345886644718,29544.336330924194,8105.244323358774,4579.529402752498
store_93,2015-08-02,0.0,31730.10856309082,29556.047207008356,7955.162591270888,4581.3489196447445
store_93,2015-08-09,0.0,31140.442668108353,29567.75808309252,7785.712147494082,4583.168436536993
store_93,2015-08-16,0.0,32626.776773125886,29579.468959176687,8212.588225461719,4584.9879534292395
store_93,2015-08-23,0.0,31350.253735286275,29591.179835260853,7845.839549057107,4586.807470321486
store_93,2015-08-30,0.0,32729.87355458952,29602.89071134502,8242.062178652663,4588.626987213734
store_93,2015-09-06,0.0,31441.636231035623,29614.601587429184,7871.948598946162,4590.44650410598
store_94,2015-07-19,0.0,34297.82320645316,30374.149822690968,6646.473792667304,3295.1976983336954
store_94,2015-07-26,0.0,36663.153631753055,30374.149822690968,7180.402793738442,3295.1976983336954
store_94,2015-08-02,0.0,36319.341199910086,30374.149822690968,7102.1850353745795,3295.1976983336954
store_94,2015-08-09,0.0,33864.38591092426,30374.149822690968,6546.942134059314,3295.1976983336954
store_94,2015-08-16,0.0,36104.716336224155,30374.149822690968,7052.626650079533,3295.1976983336954
store_94,2015-08-23,0.0,33453.475332952614,30374.149822690968,6453.0318373814525,3295.1976983336954
store_94,2015-08-30,0.0,36530.52004396679,30374.149822690968,7147.7768664796495,3295.1976983336954
store_94,2015-09-06,0.0,34093.1361835524,30374.149822690968,6596.504332777256,3295.1976983336954
store_95,2015-07-19,0.0,23082.655275349556,21849.69182568841,3942.2360889899232,1995.3815698727417
store_95,2015-07-26,0.0,24907.014053975512,21849.69182568841,4259.610845250487,1995.3815698727417
store_95,2015-08-02,0.0,24328.801404030037,21849.69182568841,4159.303186501365,1995.3815698727417
store_95,2015-08-09,0.0,23482.874468370275,21849.69182568841,4012.4539148536755,1995.3815698727417
store_95,2015-08-16,0.0,24266.80467556766,21849.69182568841,4148.95216805112,1995.3815698727417
store_95,2015-08-23,0.0,23563.877739907897,21849.69182568841,4026.9631709559744,1995.3815698727417
store_95,2015-08-30,0.0,24652.807947105284,21849.69182568841,4216.485086660595,1995.3815698727417
store_95,2015-09-06,0.0,23202.45244001695,21849.69182568841,3964.5570721239774,1995.3815698727417
store_96,2015-07-19,0.0,32969.19617036465,29176.335593446267,8302.278753300907,4200.1957816070135
store_96,2015-07-26,0.0,35457.53422925233,29176.335593446267,8995.974997531832,4200.1957816070135
store_96,2015-08-02,0.0,35004.87228814,29176.335593446267,8869.224051492998,4200.1957816070135
store_96,2015-08-09,0.0,32643.78177559911,29176.335593446267,8210.081109786332,4200.1957816070135
store_96,2015-08-16,0.0,34441.4055487725,29176.335593446267,8711.089630456063,4200.1957816070135
store_96,2015-08-23,0.0,32574.60075051732,29176.335593446267,8189.836972828347,4200.1957816070135
store_96,2015-08-30,0.0,34566.22452369071,29176.335593446267,8744.965437364905,4200.1957816070135
store_96,2015-09-06,0.0,32404.848296864104,29176.335593446267,8141.5365468554555,4200.1957816070135
store_97,2015-07-19,0.0,33721.586367191994,23053.118826246966,10034.317359997996,4552.915669769702
store_97,2015-07-26,0.0,22909.316341533715,23017.5727358433,7346.265753720281,4546.237710873771
store_97,2015-08-02,0.0,21203.90345873258,22982.026645439637,6920.719715843568,4539.55975197784
store_97,2015-08-09,0.0,24370.77629021716,22946.480555035974,7705.643260006834,4532.88179308191
store_97,2015-08-16,0.0,26628.934835987457,22910.934464632308,8264.806028606963,4526.203834185978
store_97,2015-08-23,0.0,25093.23623890061,22875.38837422864,7881.423770225456,4519.525875290046
store_97,2015-08-30,0.0,26874.53764181376,22839.84228382498,8322.116256035184,4512.847916394116
store_97,2015-09-06,0.0,25151.839044726912,22804.296193421316,7892.275759135811,4506.169957498185
store_98,2015-07-19,0.0,18749.491873023788,17027.651520516065,3736.6579329421784,1901.6898068030548
store_98,2015-07-26,0.0,20211.8392908985,17018.299312350955,4017.6680478595104,1900.630864083913
store_98,2015-08-02,0.0,19777.32956591607,17008.947104185845,3934.312132098513,1899.5719213647712
store_98,2015-08-09,0.0,18634.391269505068,16999.594896020735,3714.8746418433275,1898.5129786456296
store_98,2015-08-16,0.0,19666.167258808353,16990.24268785563,3913.1765765780656,1897.454035926488
store_98,2015-08-23,0.0,18749.086105254497,16980.89047969052,3737.1238351180627,1896.395093207346
store_98,2015-08-30,0.0,20132.576380272065,16971.53827152541,4002.9863337577594,1895.3361504882043
store_98,2015-09-06,0.0,18724.35236957535,16962.1860633603,3732.5902865685734,1894.2772077690627
store_99,2015-07-19,0.0,34616.444423188186,32562.15912484368,5752.779545606008,3175.825874775946
store_99,2015-07-26,0.0,36940.39207858622,32562.15912484368,6195.679242185214,3175.825874775946
store_99,2015-08-02,0.0,36354.62544826997,32562.15912484368,6085.085213876249,3175.825874775946
store_99,2015-08-09,0.0,34575.14453223944,32562.15912484368,5747.419624041088,3175.825874775946
store_99,2015-08-16,0.0,36971.80647335176,32562.15912484368,6204.151228808044,3175.825874775946
store_99,2015-08-23,0.0,34779.89698589266,32562.15912484368,5788.032360116238,3175.825874775946
store_99,2015-08-30,0.0,37473.98749843355,32562.15912484368,6301.3416325588205,3175.825874775946
store_99,2015-09-06,0.0,34509.22086811731,32562.15912484368,5738.2077868616625,3175.825874775946
